,Job Title, Salary Estimate
2508,Director Data Scientist - Data Science Hub,$134K-$210K 
2509,Data Scientist,$134K-$210K 
2510,Game Data Analyst,$134K-$210K 
2511,+ Data Scientist,$134K-$210K 
2512,Data Scientist/Machine Learning Engineer,$134K-$210K 
2513,Data Scientist,$134K-$210K 
2514,"Principal Associate Data Science",$134K-$210K 
2515,Data Scientist - NLP/Machine Learning,$134K-$210K 
2516,Data Analyst (Product Analytics),$134K-$210K 
2517,Operations Research Scientist,$134K-$210K 
2518,Data Analyst,$134K-$210K 
2519,Machine Learning Engineer,$134K-$210K 
2520,Data Analyst,$134K-$210K 
2521,Principal Data Scientist- Ensemble Algorithms and Architecture,$134K-$210K 
2522,Data Specialist,$134K-$210K 
2523,Data Scientist (Telecommunications),$134K-$210K 
2524,Data Analyst,$134K-$210K 
2525,Sr Data Scientist,$134K-$210K 
2526,Data Analyst,$134K-$210K 
2527,Data Scientist,$134K-$210K 
2528,Data Engineer III,$134K-$210K 
2529,DALLAS Campus Recruiting 2018 - I&D - Data Analyst,$134K-$210K 
2530,Data Analyst,$134K-$210K 
2531,Data Analyst,$134K-$210K 
2532,Data Scientist- Service,$134K-$210K 
2533,Data Analyst,$134K-$210K 
2534,"Data Engineer Machine Learning",$134K-$210K 
2535,Data Scientist,$134K-$210K 
2536,Healthcare Data Analyst,$134K-$210K 
2537,Data Scientist and Bioinformatician,$134K-$210K 
2538,Microsoft Analytics Consultant,$49K-$78K 
2539,Senior Data Scientist - Nationwide Opportunities,$49K-$78K 
2540,Senior Data Scientist,$49K-$78K 
2541,Business Intelligence Analyst,$49K-$78K 
2542,Quantitative Analyst - Asset Allocation Analyst,$49K-$78K 
2543,Reporting Data Analyst,$49K-$78K 
2544,Principal Data Scientist- Public Sector,$49K-$78K 
2545,Sr. Data Scientist,$49K-$78K 
2546,Data Scientist,$49K-$78K 
2547,Data Analyst,$49K-$78K 
2548,Data Scientist,$49K-$78K 
2549,Data Scientist,$49K-$78K 
2550,Quantitative Analyst,$49K-$78K 
2551,Big Data Engineer- Hadoop,$49K-$78K 
2552,Data Analyst,$49K-$78K 
2553,Junior Data Analyst,$49K-$78K 
2554,Director - Data Science,$49K-$78K 
2555,Quantum Principal Data Scientist (Industrial-Discrete sector),$49K-$78K 
2556,Data Engineer,$49K-$78K 
2557,Data Engineer,$49K-$78K 
2558,Data Engineer,$49K-$78K 
2559,Field Appl Scientist I,$49K-$78K 
2560,RAPD Risk Platforms & Data - Analyst,$49K-$78K 
2561,Senior Software/Data Engineer,$49K-$78K 
2562,HR Data Analyst II,$49K-$78K 
2563,Principal Data Scientist-- Ensemble Algorithms and Architecture,$49K-$78K 
2564,Business Data Analyst,$49K-$78K 
2565,Quantum Principal Data Scientist (Industrial-Process sector),$49K-$78K 
2566,Client Data Analyst,$49K-$78K 
2567,Clinical Safety Scientist I,$49K-$78K 
2568,Business Intelligence Analyst,$48K-$98K 
2569,Human Resources data Analyst,$48K-$98K 
2570,Sr Quantitative Analyst,$48K-$98K 
2571,Data Engineer III,$48K-$98K 
2572,Lead/Principal Data Engineer,$48K-$98K 
2573,Data Science Architect,$48K-$98K 
2574,Data Engineer,$48K-$98K 
2575,Data Analyst,$48K-$98K 
2576,Data Analyst(Only W2),$48K-$98K 
2577,Data Engineer 2,$48K-$98K 
2578,Data Analyst,$48K-$98K 
2579,Data Analyst,$48K-$98K 
2580,HR Data Analyst II,$48K-$98K 
2581,Data Engineer,$48K-$98K 
2582,Microsoft Dynamics CRM Data Analyst,$48K-$98K 
2583,Data Analyst BHJOB11946_,$48K-$98K 
2584,Analytics Consultant,$48K-$98K 
2585,Data Analyst,$48K-$98K 
2586,Data Analyst 4,$48K-$98K 
2587,Artificial Intelligence/Machine Learning Engineer,$48K-$98K 
2588,Data Analyst,$48K-$98K 
2589,"Demand Planning and Analytics Manager",$48K-$98K 
2590,Data Analyst,$48K-$98K 
2591,Data Engineer,$48K-$98K 
2592,Data Engineer III,$48K-$98K 
2593,Data Analyst: II / QA Analyst,$48K-$98K 
2594,Lead Data Scientist,$48K-$98K 
2595,Data Engineer (remote),$48K-$98K 
2596,Sr. Data & ML Engineer,$48K-$98K 
2597,Data & Analytics Consultant |,$48K-$98K 
2598,Business Intelligence Analyst Senior,$85K-$159K 
2599,Data Engineer - Orion,$85K-$159K 
2600,VP - Data Scientist,$85K-$159K 
2601,Big Data Engineer,$85K-$159K 
2602,Machine Learning Engineer,$85K-$159K 
2603,Machine Learning Engineer,$85K-$159K 
2604,Sr. Data Scientist,$85K-$159K 
2605,Web Analytics Consultant,$85K-$159K 
2606,Data Analyst - Contract Renewals,$85K-$159K 
2607,"Data Analyst (Charlotte NC / Des Moines IA / Dallas TX / Phoenix AZ)",$85K-$159K 
2608,Machine Learning Engineer,$85K-$159K 
2609,"Business Intelligence Analyst - North Dallas TX - Mortgage",$85K-$159K 
2610,Data Analyst,$85K-$159K 
2611,Data Engineer,$85K-$159K 
2612,Data Analyst,$85K-$159K 
2613,Federal - Data Scientist ++++++++++++++,$85K-$159K 
2614,Lead Data Scientist - Machine Learning,$85K-$159K 
2615,Network Data Analyst,$85K-$159K 
2616,Data Modeler,$85K-$159K 
2617,"Data Analyst (Python) Dallas Methods+Mastery (a FleishmanHillard Company)",$85K-$159K 
2618,Machine Learning/Data Engineer,$85K-$159K 
2619,Data Engineer III,$85K-$159K 
2620,Big Data Machine Learning Engineer,$85K-$159K 
2621,Data Analyst,$85K-$159K 
2622,
2623,Data Engineer,$85K-$159K 
2624,HR Data Analyst II,$85K-$159K 
2625,Data Analyst III,$85K-$159K 
2626,Quantum Principal Data Scientist- Industrial Process Sector Industry,$85K-$159K 
2627,Big Data Engineer,$85K-$159K 
2628,Call Center Analytics Manager,$85K-$159K 
2629,Data Analyst,$51K-$79K 
2630,Data Analyst,$51K-$79K 
2631,Senior Data Analyst - Property Operations,$51K-$79K 
2632,Project Scientist,$51K-$79K 
2633,Business Intelligence Analyst,$51K-$79K 
2634,SAS Data Analyst,$51K-$79K 
2635,Data Integration Analyst,$51K-$79K 
2636,Senior Data Analyst,$51K-$79K 
2637,Data Analyst,$51K-$79K 
2638,Senior Data Scientist-Healthcare,$51K-$79K 
2639,Medical Lab Scientist MLT/MT/MLS (ASCP),$51K-$79K 
2640,Machine Learning Engineer,$51K-$79K 
2641,"Field Medical Scientist LHN/GBM/Breast",$51K-$79K 
2642,Data Analyst,$51K-$79K 
2643,Data Architect,$51K-$79K 
2644,SAS Data Analyst III(With SOL & Tableau),$51K-$79K 
2645,Data Engineer,$51K-$79K 
2646,Data Engineer,$51K-$79K 
2647,Healthcare Analyst / Healthcare Data Analyst,$51K-$79K 
2648,Big Data Engineer (TX),$51K-$79K 
2649,Data Science- Security Analyst,$51K-$79K 
2650,Food Scientist Contractor (Contract),$51K-$79K 
2651,Artificial Intelligence / Machine Learning Engineer,$51K-$79K 
2652,Data Engineer,$51K-$79K 
2653,Reporting Data Analyst (contract to hire),$51K-$79K 
2654,Senior Quantitative Analyst,$51K-$79K 
2655,Data Engineer/Data Scientist with Healthcare Claims Experience,$51K-$79K 
2656,Big Data/Machine Learning Engineer - Sr,$51K-$79K 
2657,Director of Data Science,$51K-$79K 
2658,Data Engineer,$51K-$79K 
2659,Data Analyst IV,$49K-$92K 
2660,Big Data Engineer,$49K-$92K 
2661,JPSC-6455 - Big Data Engineer with HL7 Healthcare/Python,$49K-$92K 
2662,Big Data/Machine Learning Engineer - Sr,$49K-$92K 
2663,Data Engineer/Tableau/Alteryx,$49K-$92K 
2664,Big Data Engineer (Kafka),$49K-$92K 
2665,Data Engineer,$49K-$92K 
2666,Big Data Engineer,$49K-$92K 
2667,Big Data/Machine Learning Engineer - Sr,$49K-$92K 
2668,Sr. Data Engineer,$49K-$92K 
2669,Director of Data Analytics,$49K-$92K 
2670,Machine Learning Engineer,$49K-$92K 
2671,"Financial Crimes Technology and Data Analytics Manager Vice President",$49K-$92K 
2672,Senior Data Architect,$49K-$92K 
2673,Data Engineer,$49K-$92K 
2674,Big Data Engineer,$49K-$92K 
2675,Sr. Enterprise BI Data Analyst,$49K-$92K 
2676,Big Data Engineer/Architect,$49K-$92K 
2677,Senior Data Analyst,$49K-$92K 
2678,Sr. Data Analyst,$49K-$92K 
2679,Azure Data Engineer- Houston TX,$49K-$92K 
2680,AWS/Big Data Engineer,$49K-$92K 
2681,Data Engineer,$49K-$92K 
2682,"Principal Research Scientist/ Statistician Real World Evidence/ Late Phase",$49K-$92K 
2683,Big Data Engineer,$49K-$92K 
2684,Senior Data Engineer,$49K-$92K 
2685,Senior Data Analyst,$49K-$92K 
2686,Sr. Data Analyst - Healthcare Claims,$49K-$92K 
2687,Big Data Engineer,$49K-$92K 
2688,Pricing Data Analyst,$85K-$147K 
2689,SAP Data Analyst (Contract),$85K-$147K 
2690,Big Data Engineer,$85K-$147K 
2691,Environmental Scientist I,$85K-$147K 
2692,Accounting/Data Analyst Associate,$85K-$147K 
2693,Data Modeler,$85K-$147K 
2694,Data Analyst - Marketing,$85K-$147K 
2695,Senior Data Analyst,$85K-$147K 
2696,CIMD Technology - Data Engineer,$85K-$147K 
2697,Technology Data Engineer,$85K-$147K 
2698,Data Engineer,$85K-$147K 
2699,Data Analyst -0517 Suv,$45K-$78K 
2700,Pricing Data Analyst,$45K-$78K 
2701,BioAnalytical Scientist II,$45K-$78K 
2702,Sr. Analytics Consultant,$45K-$78K 
2703,Big Data Engineer with DATALAKES,$45K-$78K 
2704,US|Prod Dev Scientist-Contractor,$45K-$78K 
2705,Korean Bilingual Data Engineer,$45K-$78K 
2706,Big Data Engineer,$45K-$78K 
2707,"Developer Data Engineer - Big Data-Hadoop",$45K-$78K 
2708,Data Engineer,$45K-$78K 
2709,Data Engineer/Analyst,$45K-$78K 
2710,Data Analyst II,$45K-$78K 
2711,Big Data / Hadoop Engineer,$45K-$78K 
2712,Data Engineer (Big Data Hadoop),$45K-$78K 
2713,Research Scientist III,$45K-$78K 
2714,Performance Assurance Engineer (Data Science Background),$45K-$78K 
2715,Sr. Data Engineer,$45K-$78K 
2716,Machine Learning /Data Engineer,$45K-$78K 
2717,Big Data Administrator/Developer,$45K-$78K 
2718,Behavorial Health Data Analyst,$45K-$78K 
2719,Big Data Engineer - Java/Scala,$45K-$78K 
2720,Senior Data Analyst,$48K-$89K 
2721,Sr. Business Data Analyst Enterprise Risk,$48K-$89K 
2722,"Data Engineer (Python) Dallas Methods+Mastery (a FleishmanHillard Company)",$48K-$89K 
2723,Big Data/Machine Learning Engineer - Sr,$48K-$89K 
2724,Data Analyst: II (Intermediate),$48K-$89K 
2725,"Business Applications Infor Analytics Consultant",$48K-$89K 
2726,Machine Learning Engineer (TX),$48K-$89K 
2727,Job Role : Data Engineer/Machine learning,$48K-$89K 
2728,Big Data Engineer with Azure exp,$48K-$89K 
2729,Data Engineer (Fast Moving Positions),$48K-$89K 
2730,"Remote Senior Software Engineer Data",$48K-$89K 
2731,Principal Scientist Product Formulation,$48K-$89K 
2732,Research Engineering Scientist,$48K-$89K 
2733,SQL Server Data Modeler/Lead/Architect,$48K-$89K 
2734,Python/SQL Data Engineer,$48K-$89K 
2735,"Quantitative Researcher - Concentration Risk Analytics (VP TX)",$48K-$89K 
2736,"Director Translational Scientist Liaisons (Dallas TX)",$48K-$89K 
2737,Performance Assurance Engineer (Data Science Background),$48K-$89K 
2738,Senior Business Intelligence Analyst,$48K-$89K 
2739,Adobe Analytics Consultant,$48K-$89K 
2740,"Sr. Data Engineer (OPT EAD GC GC EAD USC and TN)",$48K-$89K 
2741,Director - Translational Scientist Liaisons,$48K-$89K 
2742,Sr. Business Data Analyst - Enterprise Risk,$48K-$89K 
2743,Remote -Data Engineer,$48K-$89K 
2744,Role : Data Engineer,$48K-$89K 
2745,Big Data Engineer,$48K-$89K 
2746,DATA ENGINEER - DALLAS,$48K-$89K 
2747,DATA ENGINEER - DALLAS TEXAS,$46K-$91K 
2748,Technical Data Analyst Accounting,$46K-$91K 
2749,Sr. Enterprise BI Data Analyst,$46K-$91K 
2750,Cloud Data Engineer,$46K-$91K 
2751,Data Engineer,$46K-$91K 
2752,"Regional Medical Scientist (RMS) - South Region (TX OK AR LA)",$46K-$91K 
2753,Principal Data Engineer,$46K-$91K 
2754,Senior Business Intelligence Analyst,$46K-$91K 
2755,"Scientist Project Engineering",$46K-$91K 
2756,US|Prod Dev Scientist-Contractor,$46K-$91K 
2757,Product Development Scientist,$46K-$91K 
2758,AZURE DATA ENGINEER (Data Bricks),$46K-$91K 
2759,AWS/Big Data Engineer,$46K-$91K 
2760,Data Science Sr. Analyst,$46K-$91K 
2761,Data Engineer,$46K-$91K 
2762,Full Stack Data Engineer Irving AVP/C12,$46K-$91K 
2763,Lead Consultant - Analytics Consulting,$46K-$91K 
2764,Sr. Data Modeler (Open API),$46K-$91K 
2765,Data Modeler / Data Architect,$46K-$91K 
2766,Senior Machine Learning Engineer,$46K-$91K 
2767,Product Development Scientist/ Product development specialist,$46K-$91K 
2768,Product Development Scientist,$46K-$91K 
2769,"Developer Data Engineer Big Data",$46K-$91K 
2770,Data Engineer - Big Data-Hadoop,$46K-$91K 
2771,Application Vulnerability Governance Lead Data Analyst,$46K-$91K 
2772,Supply Chain & Analytics Consultant (FT),$46K-$91K 
2773,Big Data Engineer,$46K-$91K 
2774,Big Data/Machine Learning Engineer,$46K-$91K 
2775,Senior Data Engineer,$46K-$91K 
2776,"Quantitative Researcher - Concentration Risk Analytics (VP TX)",$46K-$91K 
2777,Data Engineer,$73K-$102K 
2778,Sr. Data Engineer - Dive Into Big Data & Get Plenty of PTO,$73K-$102K 
2779,Data Engineer/Tableau/Alteryx,$73K-$102K 
2780,Manager of Data Science/Analytics,$73K-$102K 
2781,Data Engineer - Remote,$73K-$102K 
2782,Sr Data Engineer Hadoop,$73K-$102K 
2783,(Senior) Data Engineer,$73K-$102K 
2784,Sr. BI Data Engineer and Analyst,$73K-$102K 
2785,Data Engineer,$73K-$102K 
2786,Data Engineer,$73K-$102K 
2787,Senior Data Architect,$73K-$102K 
2788,"Senior Principal Quantitative Researcher - Sales",$73K-$102K 
2789,Data Engineer,$73K-$102K 
2790,Data Engineer/ Big Data Engineer,$73K-$102K 
2791,Development Analytics Manager,$73K-$102K 
2792,Federal - Data Engineer - Senior,$73K-$102K 
2793,Hadoop Data Engineer,$73K-$102K 
2794,Data Analyst - IT Administrator,$73K-$102K 
2795,CIB QR- Quantitative Research - Wholesale Credit Capital Modeling - Quantitative Developer - Vice Pr,$73K-$102K 
2796,Product Development Scientist (Entry Level) (Food science Degree Must),$73K-$102K 
2797,Business Analytics Manager,$73K-$102K 
2798,Big Data Engineer,$73K-$102K 
2799,Application Vulnerability Governance Lead Data Analyst,$73K-$102K 
2800,Developer - Data Engineer |,$73K-$102K 
2801,Big Data Engineer,$73K-$102K 
2802,Data Engineer,$73K-$102K 
2803,Business Strategy and Planning Director - Data Science Strategy,$73K-$102K 
2804,Sr. Data Engineer,$73K-$102K 
2805,Senior Data Engineer,$73K-$102K 
2806,Corporate Senior Business Intelligence Analyst,$73K-$102K 
2807,Data Engineer 3,$100K-$172K 
2808,Principal data engineer,$100K-$172K 
2809,Sr. Big Data Engineer,$100K-$172K 
2810,DATA ENGINEER / DATA ANALYST,$100K-$172K 
2811,Principal Data ScientistFoundational Algorithm CRM Email,$100K-$172K 
2812,Big Data Engineer with Cassandra and Spark,$100K-$172K 
2813,Test Data Engineer,$100K-$172K 
2814,Data Scientist/Machine Learning,$93K-$149K 
2815,Wi-Fi Senior Data Scientist,$93K-$149K 
2816,Senior Data Engineer,$93K-$149K 
2817,Data Scientist,$93K-$149K 
2818,Principal Data Scientist with over 10 years experience,$93K-$149K 
2819,Data Engineer,$93K-$149K 
2820,Senior Data Modeler,$93K-$149K 
2821,Data Scientist,$93K-$149K 
2822,Principal Data Scientist,$93K-$149K 
2823,Proteomics Applications Scientist,$93K-$149K 
2824,Senior Data Scientist,$93K-$149K 
2825,Principal Data Scientist / Sr. Principal Data Scientist,$93K-$149K 
2826,"Scientist/Machine Learning Engineer Applied Science",$93K-$149K 
2827,Data Scientist,$93K-$149K 
2828,Data Scientist,$93K-$149K 
2829,Lead Clinical Laboratory Scientist (CLS),$93K-$149K 
2830,Senior Scientist/Scientist II - IVD,$93K-$149K 
2831,Data Scientist,$93K-$149K 
2832,Machine Learning Engineer,$93K-$149K 
2833,"Software Engineer (Data Scientist CC++LinuxUnix) - SISW - MG",$93K-$149K 
2834,Data Scientist,$93K-$149K 
2835,Data Scientist,$93K-$149K 
2836,Cyber Security Senior Data Scientist,$93K-$149K 
2837,Data Scientist,$93K-$149K 
2838,Data Scientist,$93K-$149K 
2839,Lead Data Scientist,$93K-$149K 
2840,Data Scientist,$93K-$149K 
2841,Data Scientist,$93K-$149K 
2842,Data Scientist,$93K-$149K 
2843,Data Engineer Intern (Remote),$93K-$149K 
2844,Data Scientist,$148K-$174K 
2845,SAP Materials Master Data Analyst - Temp,$148K-$174K 
2846,Data Scientist,$148K-$174K 
2847,Data Scientist,$148K-$174K 
2848,Big Data Engineer,$148K-$174K 
2849,Data Scientist,$148K-$174K 
2850,Data Scientist,$148K-$174K 
2851,Data Scientist,$148K-$174K 
2852,Data Scientist,$148K-$174K 
2853,Data Scientist,$148K-$174K 
2854,Data Scientist,$148K-$174K 
2855,Machine Learning Scientist / Engineer,$148K-$174K 
2856,Data Scientist,$148K-$174K 
2857,Data Scientist,$148K-$174K 
2858,Data Scientist,$148K-$174K 
2859,Data Scientist,$148K-$174K 
2860,Data Scientist - Product Analytics,$148K-$174K 
2861,Data Scientist,$148K-$174K 
2862,Data Scientist,$148K-$174K 
2863,Data Scientist,$148K-$174K 
2864,Data Scientist,$148K-$174K 
2865,Data Scientist,$148K-$174K 
2866,Data Scientist (Individual Contributors and Team Leads),$148K-$174K 
2867,Data Scientist,$148K-$174K 
2868,Data Scientist,$148K-$174K 
2869,Senior Machine Learning Engineer,$148K-$174K 
2870,Data Scientist - Machine Learning,$148K-$174K 
2871,Data Scientist,$148K-$174K 
2872,Sr Data Scientist,$148K-$174K 
2873,Data Scientist,$148K-$174K 
2874,Data Scientist - Customer Success,$111K-$175K 
2875,"Principal Scientist Director Real World Evidence Analytics & Innovation",$111K-$175K 
2876,Machine Learning Engineer/Scientist,$111K-$175K 
2877,Data Scientist,$111K-$175K 
2878,"AI/ML - Machine Learning Scientist Siri Understanding",$111K-$175K 
2879,Machine Learning Scientist,$111K-$175K 
2880,Data Analyst,$111K-$175K 
2881,Data Scientists,$111K-$175K 
2882,Data Scientist (ML Evaluation in Health Sensing),$111K-$175K 
2883,Data Science Engineer,$111K-$175K 
2884,Senior Data Engineer,$111K-$175K 
2885,Senior Data Scientist,$111K-$175K 
2886,Senior Data Scientist,$111K-$175K 
2887,Machine Learning Engineer,$111K-$175K 
2888,Senior Data Scientist,$111K-$175K 
2889,"Data Scientist - Analytics Trust & Safety",$111K-$175K 
2890,Data Scientist - Product Analytics,$111K-$175K 
2891,Senior Data Scientist,$111K-$175K 
2892,Data Scientist - Deep Learning,$111K-$175K 
2893,Statistical Scientist,$111K-$175K 
2894,"Data Scientist - Trust & Safety Law Enforcement",$111K-$175K 
2895,Senior Data Scientist,$111K-$175K 
2896,"Data Scientist Networking",$111K-$175K 
2897,Part-Time Instructor (Data Science),$111K-$175K 
2898,Senior Data Scientist,$111K-$175K 
2899,Machine Learning Scientist,$111K-$175K 
2900,Data Engineer,$111K-$175K 
2901,Data Analyst,$111K-$175K 
2902,Lead Data Scientist,$111K-$175K 
2903,Machine Learning Engineer,$111K-$175K 
2904,Diagnostic Research Scientist,$111K-$175K 
2905,Systems Verification Scientist III,$111K-$175K 
2906,Big Data Engineer,$111K-$175K 
2907,"Data Scientist SPG Systems Engineering",$111K-$175K 
2908,Data Scientist - Early Career,$111K-$175K 
2909,Statistician (Data Scientist) *12 month Roster* *Direct Hire*,$111K-$175K 
2910,Associate Scientist II / Scientist I,$111K-$175K 
2911,Data Analyst,$111K-$175K 
2912,Federal - Data Scientist,$111K-$175K 
2913,Data Scientist III,$111K-$175K 
2914,Data Scientist – Product Analytics,$111K-$175K 
2915,Data Engineer / Scientist,$111K-$175K 
2916,Staff BI and Data Engineer,$111K-$175K 
2917,People Analytics Data Scientist,$111K-$175K 
2918,AI Scientist,$111K-$175K 
2919,"Data Scientist SBG",$111K-$175K 
2920,Senior Data Scientist (San Jose OR Austin),$111K-$175K 
2921,Cloud Data Engineer Internship (Remote),$111K-$175K 
2922,SMART Platform Lab Data Scientist,$111K-$175K 
2923,Applied Data Scientist,$111K-$175K 
2924,Sr. Data Software Engineer,$111K-$175K 
2925,Senior Data Analyst,$111K-$175K 
2926,"Machine Learning Engineer Planner/Behavior Prediction",$111K-$175K 
2927,Data Analyst,$111K-$175K 
2928,"Senior Manager Data Analytics and Insights",$111K-$175K 
2929,Data Science Engineer,$111K-$175K 
2930,Applied Scientist,$111K-$175K 
2931,"Data Scientist - Analytics Trust & Safety",$111K-$175K 
2932,Lead Senior Data Scientist,$111K-$175K 
2933,"Scientist I Formulation",$111K-$175K 
2934,Stats Cat (Founding Statistician / Data Scientist),$150K-$237K 
2935,Sr. Data Scientist II,$150K-$237K 
